name,instance,run_id,test_incremental_only/macro_example/recall,test/macro_types/recall,test_pretraining/macro_types/precision,test_incremental_event/macro_types/recall,test_incremental_event-protest/macro_types/recall,test/macro_example/f1,test_incremental_only/micro/recall,test_incremental/micro/precision,test_pretraining/macro_example/f1,test_incremental_only/macro_types/recall,test_incremental_event-natural_disaster/macro_types/recall,threshold_pretraining,test_incremental_event-military_conflict/macro_types/recall,test_incremental_event-protest/macro_types/f1,test_incremental_event-terrorist_attack/macro_types/precision,test_pretraining/macro_types/f1,test_incremental_event-attack/macro_types/recall,test/micro/recall,test_pretraining/macro_types/recall,test_incremental_event-sports_event/macro_types/precision,test_incremental/macro_types/f1,test_incremental_only/micro/precision,test_incremental_event/macro_types/precision,epoch,test_incremental/macro_example/f1,test_incremental/macro_example_exclusive/f1,test/micro/precision,test_incremental_event-attack/macro_types/f1,test_pretraining/micro/f1,test_incremental/macro_example_exclusive/precision,test_incremental/macro_types/recall,test_incremental_event-natural_disaster/macro_types/precision,test_incremental_event/macro_types/f1,test_incremental_only/macro_example/f1,test_pretraining/micro/precision,test/macro_example/precision,test_incremental_event-sports_event/macro_types/recall,threshold_incremental,test_pretraining/micro/recall,test_incremental_only/macro_types/f1,test_incremental/macro_example/precision,test_incremental_only/macro_example/precision,test_incremental_only/macro_example_exclusive/f1,test_incremental_event-military_conflict/macro_types/precision,test/macro_example/recall,test_incremental_event-election/macro_types/recall,test/macro_types/precision,test_incremental_event-natural_disaster/macro_types/f1,test_incremental_event-terrorist_attack/macro_types/f1,test_incremental/macro_types/precision,test_incremental_only/macro_types/precision,test_incremental_event-attack/macro_types/precision,test/micro/f1,test/macro_types/f1,test_incremental/macro_example_exclusive/recall,test_incremental_only/macro_example_exclusive/recall,test_pretraining/macro_example/recall,test_pretraining/macro_example/precision,test_incremental_event-election/macro_types/f1,test_incremental_event-election/macro_types/precision,test_incremental_event-terrorist_attack/macro_types/recall,test_incremental_only/micro/f1,test_incremental_event-protest/macro_types/precision,test_incremental_event-military_conflict/macro_types/f1,test_incremental_only/macro_example_exclusive/precision,test_incremental/micro/recall,test_incremental_event-sports_event/macro_types/f1,test_incremental/macro_example/recall,test_incremental/micro/f1
no_init_kenn_horizontal_adapter_bert_ms,0,2qp7cqfw,0.031315241008996964,0.8186942934989929,0.9114273190498352,0.9270386099815368,0.699999988079071,0.911133110523224,0.41860464215278625,0.9218328595161438,0.911133110523224,0.5187712907791138,0.20000000298023224,0.375,0.09259258955717088,0.7636364102363586,0.9666666388511658,0.8625755906105042,0.23880596458911896,0.8689712285995483,0.8186942934989929,1.0,0.7135217785835266,0.9545454382896424,0.9037656784057616,52,0.06333819031715393,0.7812617421150208,0.9149956703186036,0.3855421543121338,0.891389787197113,0.9227467775344848,0.5698046684265137,0.9230769276618958,0.9152541756629944,0.036534447222948074,0.9149956703186036,0.9277139902114868,0.6666666865348816,0.66,0.8689712285995483,0.6739020347595215,0.07480862736701965,0.04384133592247963,0.535714328289032,1.0,0.8951345682144165,0.7666666507720947,0.9114273190498352,0.3287671208381653,0.9666666388511658,0.9541886448860168,0.9613919854164124,1.0,0.891389787197113,0.8625755906105042,0.677396297454834,0.4591836631298065,0.8951345682144165,0.9277139902114868,0.8679245114326477,1.0,0.9666666388511658,0.581986129283905,0.8399999737739563,0.16949151456356049,0.6428571343421936,0.6404494643211365,0.800000011920929,0.054917655885219574,0.7558010816574097
smart_init_kenn_hybrid_adapter_bert_ms,2,8jqh0n4y,0.045523084700107574,0.8267670273780823,0.8070563077926636,0.9270386099815368,0.7333333492279053,0.8933921456336975,0.52491694688797,0.25117528438568115,0.8933921456336975,0.5833531022071838,0.46666666865348816,0.375,0.48148149251937866,0.21153847873210907,0.02793296054005623,0.8167927265167236,0.26865673065185547,0.8755950927734375,0.8267670273780823,0.16759777069091797,0.3295394480228424,0.12639999389648438,0.9037656784057616,12,0.04369531571865082,0.5389713644981384,0.7413249015808105,0.1469387710094452,0.8028849959373474,0.4175352454185486,0.6263138055801392,0.15469613671302795,0.9152541756629944,0.014266137033700945,0.7413249015808105,0.8854156732559204,1.0,0.01,0.8755950927734375,0.2078116536140442,0.033850282430648804,0.00845842994749546,0.2091880887746811,0.14525139331817627,0.9015135765075684,0.9666666388511658,0.8070563077926636,0.23236514627933505,0.04784689098596573,0.2235919684171677,0.1264243125915527,0.1011235937476158,0.8028849959373474,0.8167927265167236,0.7600142955780029,0.6675169467926025,0.9015135765075684,0.8854156732559204,0.2815534174442291,0.16477273404598236,0.1666666716337204,0.20373950898647308,0.12359550595283508,0.22317595779895785,0.12402818351984024,0.7003745436668396,0.28708136081695557,0.061615634709596634,0.36974790692329407
smart_init_kenn_top_down_adapter_bert_ms,2,lkf2mbql,0.04563906416296959,0.827193021774292,0.8046639561653137,0.9270386099815368,0.800000011920929,0.890030026435852,0.52491694688797,0.21858562529087067,0.890030026435852,0.5867606401443481,0.44999998807907104,0.375,0.5185185074806213,0.19834710657596588,0.02380952425301075,0.8157730102539062,0.23880596458911896,0.8755950927734375,0.827193021774292,0.14218010008335114,0.31135132908821106,0.10733695328235626,0.9037656784057616,12,0.044345371425151825,0.5469896793365479,0.7135627269744873,0.11594201624393465,0.7863184213638306,0.4270130693912506,0.6292953491210938,0.12857143580913544,0.9152541756629944,0.015949128195643425,0.7135627269744873,0.8787801265716553,1.0,0.02,0.8755950927734375,0.18140222132205963,0.034618668258190155,0.009662989526987076,0.23386630415916443,0.13270142674446106,0.9015716314315796,0.9333333373069764,0.8046639561653137,0.20000000298023224,0.0416666679084301,0.2068452537059784,0.10728519409894945,0.07655502110719681,0.7863184213638306,0.8157730102539062,0.7607296109199524,0.6692177057266235,0.9015716314315796,0.8787801265716553,0.2343096286058426,0.13397128880023956,0.1666666716337204,0.1782289892435074,0.11320754885673524,0.21132075786590576,0.14169096946716309,0.7003745436668396,0.2489626705646515,0.06167362630367279,0.3331848680973053
smart_init_kenn_bottom_up_adapter_bert_ms,2,xkpszfrc,0.04476919770240784,0.8249793648719788,0.8068435788154602,0.9270386099815368,0.7333333492279053,0.8932758569717407,0.5116279125213623,0.25135868787765503,0.8932758569717407,0.5690516233444214,0.46666666865348816,0.375,0.46296295523643494,0.21256038546562195,0.022857142612338063,0.8158107399940491,0.2537313401699066,0.8747671246528625,0.8249793648719788,0.16853933036327362,0.32617825269699097,0.12489861994981766,0.9037656784057616,12,0.043638117611408234,0.5382658243179321,0.7428370714187622,0.14107882976531982,0.8034219741821289,0.4184293746948242,0.6137999296188354,0.15642458200454712,0.9152541756629944,0.013204469345510006,0.7428370714187622,0.8856350183486938,1.0,0.01,0.8747671246528625,0.20460103452205655,0.03392277657985687,0.007744308561086655,0.19362065196037292,0.1404494345188141,0.9010496735572816,0.9333333373069764,0.8068435788154602,0.2343096286058426,0.039024390280246735,0.2221027314662933,0.12472230941057204,0.09770114719867706,0.8034219741821289,0.8158107399940491,0.7542918920516968,0.656462550163269,0.9010496735572816,0.8856350183486938,0.2772277295589447,0.1627907007932663,0.13333334028720856,0.2007822692394257,0.12429378181695938,0.21551723778247833,0.1135568618774414,0.6928839087486267,0.2884615659713745,0.06115170940756798,0.3688932955265045
smart_init_kenn_hybrid_adapter_bert_ms,1,0aq1y07g,0.04964045435190201,0.8380593061447144,0.8086944818496704,0.9270386099815368,1.0,0.8941696882247925,0.6112957000732422,0.25657472014427185,0.8941696882247925,0.6736910939216614,0.44999998807907104,0.375,0.6111111044883728,0.2752293348312378,0.04736842215061188,0.8231151103973389,0.3880597054958343,0.8809770345687866,0.8380593061447144,0.1595744639635086,0.3526115119457245,0.13939394056797028,0.9037656784057616,11,0.04260942339897156,0.5255770683288574,0.7368420958518982,0.20392157137393951,0.8024889230728149,0.3927038311958313,0.7053594589233398,0.14210526645183563,0.9152541756629944,0.017113618552684784,0.7368420958518982,0.8839064836502075,1.0,0.01,0.8809770345687866,0.23117929697036743,0.031837161630392075,0.010339001193642616,0.2509414851665497,0.17553190886974335,0.9046740531921388,0.9666666388511658,0.8086944818496704,0.21599999070167544,0.08181818574666977,0.23505917191505432,0.13952967524528503,0.13829787075519562,0.8024889230728149,0.8231151103973389,0.7943490743637085,0.7278911471366882,0.9046740531921388,0.8839064836502075,0.26605501770973206,0.15425531566143036,0.30000001192092896,0.22702036798000336,0.1595744639635086,0.27272725105285645,0.15160350501537323,0.7490636706352234,0.2752293348312378,0.06439921259880066,0.3822264671325683
smart_init_kenn_top_down_adapter_bert_ms,1,n0igom1e,0.05219206586480141,0.8436558246612549,0.8054372668266296,0.9270386099815368,1.0,0.8873258233070374,0.6611295938491821,0.20812436938285828,0.8873258233070374,0.7184633016586304,0.5333333611488342,0.375,0.6481481194496155,0.2142857015132904,0.05138339847326279,0.8241036534309387,0.447761207818985,0.8840819597244263,0.8436558246612549,0.119999997317791,0.33034077286720276,0.11339031159877776,0.9037656784057616,11,0.04214460030198097,0.5198436379432678,0.6876509189605713,0.18927446007728577,0.7735917568206787,0.3817698657512665,0.7445351481437683,0.12598425149917605,0.9152541756629944,0.018700741231441494,0.6876509189605713,0.8692118525505066,1.0,0.01,0.8840819597244263,0.1959897577762604,0.030950725078582764,0.011391126550734045,0.27421391010284424,0.14000000059604645,0.9062108993530272,0.9666666388511658,0.8054372668266296,0.20382164418697357,0.09187278896570206,0.21225860714912417,0.1134718805551529,0.119999997317791,0.7735917568206787,0.8241036534309387,0.8143776655197144,0.7653061151504517,0.9062108993530272,0.8692118525505066,0.20863309502601624,0.11693548411130904,0.4333333373069763,0.193579763174057,0.119999997317791,0.23026317358016968,0.16703110933303833,0.7771535515785217,0.2142857015132904,0.06602296233177185,0.32832279801368713
smart_init_kenn_bottom_up_adapter_bert_ms,1,u9y4300e,0.03966597467660904,0.8170349597930908,0.8081457614898682,0.9270386099815368,0.6666666865348816,0.8959517478942871,0.44186046719551086,0.28489795327186584,0.8959517478942871,0.5054963827133179,0.30000001192092896,0.375,0.4444444477558136,0.23255814611911776,0.014084506779909134,0.8125660419464111,0.1940298527479172,0.8704202175140381,0.8170349597930908,0.20714285969734192,0.3269878029823303,0.1348884403705597,0.9037656784057616,11,0.04724565893411637,0.5827640891075134,0.7726938724517822,0.12560386955738068,0.8186508417129517,0.489985704421997,0.5581890940666199,0.1267605572938919,0.9152541756629944,0.012043841183185576,0.7726938724517822,0.8932479023933411,0.9666666388511658,0.05,0.8704202175140381,0.2132646441459656,0.0397239625453949,0.007099778391420841,0.17660200595855713,0.17142857611179352,0.8986719846725464,0.8999999761581421,0.8081457614898682,0.1782178282737732,0.023255812004208565,0.2312176823616028,0.13513940572738647,0.09285714477300644,0.8186508417129517,0.8125660419464111,0.7188841104507446,0.581632673740387,0.8986719846725464,0.8932479023933411,0.3176470398902893,0.19285714626312256,0.06666667014360428,0.2066822052001953,0.14084507524967194,0.24742268025875092,0.10410592705011368,0.653558075428009,0.34117648005485535,0.05828114598989487,0.39681634306907654
smart_init_kenn_hybrid_adapter_bert_ms,0,0u3f9aiw,0.03340292349457741,0.8063828349113464,0.8078082203865051,0.9270386099815368,0.6666666865348816,0.8966382145881653,0.37541529536247253,0.3015581965446472,0.8966382145881653,0.4202795922756195,0.2666666805744171,0.375,0.4444444477558136,0.2666666805744171,0.008196720853447914,0.807094931602478,0.16417910158634186,0.8662802577018738,0.8063828349113464,0.22047244012355804,0.3106895983219147,0.13262911140918732,0.9037656784057616,12,0.04919597506523132,0.6068207621574402,0.7884325385093689,0.11518324911594392,0.825525164604187,0.5486255884170532,0.4836244285106659,0.1355932205915451,0.9152541756629944,0.010536539368331432,0.7884325385093689,0.8981469869613647,0.9333333373069764,0.04,0.8662802577018738,0.2014102041721344,0.044477999210357666,0.006254763808101416,0.1545000672340393,0.20000000298023224,0.8951345682144165,0.4333333373069763,0.8078082203865051,0.17977528274059296,0.013157893903553486,0.22885529696941376,0.1324395388364792,0.08870967477560043,0.825525164604187,0.807094931602478,0.6788269281387329,0.4897959232330322,0.8951345682144165,0.8981469869613647,0.17218542098999023,0.10743801295757294,0.03333333507180214,0.19601041078567505,0.1666666716337204,0.27586206793785095,0.0917152613401413,0.6161048412322998,0.35668790340423584,0.05503363907337189,0.40492305159568787
smart_init_kenn_top_down_adapter_bert_ms,0,4ow9ykbg,0.040999770164489746,0.818324625492096,0.804789662361145,0.9270386099815368,0.7666666507720947,0.8912988901138306,0.4617940187454224,0.23324573040008545,0.8912988901138306,0.5158138275146484,0.38333332538604736,0.375,0.5,0.21698112785816193,0.010869565419852734,0.8115006685256958,0.1940298527479172,0.8716621994972229,0.818324625492096,0.15425531566143036,0.3040880262851715,0.1083398312330246,0.9037656784057616,12,0.045746639370918274,0.5642739534378052,0.7337515354156494,0.10441767424345016,0.7967833876609802,0.46045368909835815,0.5672168731689453,0.12637363374233246,0.9152541756629944,0.012994997203350067,0.7337515354156494,0.8837652802467346,0.9666666388511658,0.03,0.8716621994972229,0.17900201678276062,0.03732975572347641,0.007721112575381994,0.1905490756034851,0.14917127788066864,0.8989619612693787,0.7333333492279053,0.804789662361145,0.1900826394557953,0.01869159005582333,0.20772536098957065,0.10829103738069534,0.0714285746216774,0.7967833876609802,0.8115006685256958,0.7285407781600952,0.601190447807312,0.8989619612693787,0.8837652802467346,0.20560745894908905,0.1195652186870575,0.06666667014360428,0.17550504207611084,0.12637363374233246,0.22978723049163816,0.11321672052145004,0.6647940278053284,0.26605501770973206,0.059064023196697235,0.34533074498176575
smart_init_kenn_bottom_up_adapter_bert_ms,0,mpp32oi5,0.04523312300443649,0.8266639113426208,0.8073019981384277,0.9270386099815368,0.800000011920929,0.8937926888465881,0.5182723999023438,0.25549450516700745,0.8937926888465881,0.5825278759002686,0.38333332538604736,0.375,0.5555555820465088,0.23645319044589996,0.028409091755747795,0.8168681859970093,0.23880596458911896,0.8751811385154724,0.8266639113426208,0.17142857611179352,0.33130234479904175,0.12818406522274017,0.9037656784057616,12,0.04349620267748833,0.5365153551101685,0.7452846765518188,0.1327800750732422,0.8050267100334167,0.41523605585098267,0.6255916953086853,0.13294798135757446,0.9152541756629944,0.014521336182951927,0.7452846765518188,0.886231005191803,1.0,0.01,0.8751811385154724,0.21040581166744232,0.03366388380527496,0.00864897109568119,0.2129302024841309,0.17341040074825287,0.9014846086502076,0.9333333373069764,0.8073019981384277,0.19742488861083984,0.04854368790984154,0.2253117263317108,0.12838973104953766,0.09195402264595032,0.8050267100334167,0.8168681859970093,0.7578684091567993,0.6632652878761292,0.9014846086502076,0.886231005191803,0.27586206793785095,0.161849707365036,0.1666666716337204,0.20553359389305115,0.1387283205986023,0.2643171548843384,0.12682217359542847,0.6966292262077332,0.292682945728302,0.06144166737794876,0.3738693296909332
no_init_kenn_hybrid_adapter_bert_ms,2,2u6adsu2,0.0436093732714653,0.8397378921508789,0.8593260049819946,0.9270386099815368,0.8333333134651184,0.874488353729248,0.5813953280448914,0.39296481013298035,0.874488353729248,0.6871199607849121,0.36666667461395264,0.375,0.31481480598449707,0.6024096608161926,0.5454545617103577,0.8494189977645874,0.3283582031726837,0.879114031791687,0.8397378921508789,0.5,0.6470609903335571,0.23148147761821747,0.9037656784057616,41,0.06223619729280472,0.7676687836647034,0.8148503303527832,0.4112149477005005,0.8457632064819336,0.7728898525238037,0.7171097993850708,0.04462474584579468,0.9152541756629944,0.046806856989860535,0.8148503303527832,0.8491649627685547,1.0,0.06999999999999999,0.879114031791687,0.6076030135154724,0.06265947222709656,0.05051032453775406,0.6863412857055664,0.8947368264198303,0.9013685584068298,0.9666666388511658,0.8593260049819946,0.07956600189208984,0.7058823704719543,0.5894794464111328,0.544581413269043,0.550000011920929,0.8457632064819336,0.8494189977645874,0.7625178694725037,0.6394557952880859,0.9013685584068298,0.8491649627685547,0.8787878155708313,0.8055555820465088,1.0,0.33112582564353943,0.4716981053352356,0.4657534658908844,0.740646243095398,0.7322097420692444,0.6666666865348816,0.06181860715150833,0.5114454030990601
no_init_kenn_top_down_adapter_bert_ms,2,3s1skgsx,0.04581303894519806,0.8432742953300476,0.8156920671463013,0.9270386099815368,0.9333333373069764,0.8131991028785706,0.6079733967781067,0.1818596124649048,0.8131991028785706,0.7154110670089722,0.3499999940395355,0.375,0.4444444477558136,0.2222222238779068,0.12931033968925476,0.8292539119720459,0.31343284249305725,0.8807700276374817,0.8432742953300476,0.1492537260055542,0.41079938411712646,0.093606136739254,0.9037656784057616,61,0.06388801336288452,0.7880434989929199,0.6637030243873596,0.24000000953674316,0.7569828033447266,0.799213171005249,0.7418645024299622,0.020588235929608345,0.9152541756629944,0.0490594208240509,0.6637030243873596,0.739960253238678,1.0,0.06999999999999999,0.8807700276374817,0.3070964217185974,0.06479355692863464,0.0528009757399559,0.7193711996078491,0.20168067514896393,0.9025284051895142,0.9666666388511658,0.8156920671463013,0.03888889029622078,0.22900761663913727,0.2840423882007599,0.19551049172878265,0.1944444477558136,0.7569828033447266,0.8292539119720459,0.7771817445755005,0.6717687249183655,0.9025284051895142,0.739960253238678,0.6987951993942261,0.5471698045730591,1.0,0.16223405301570892,0.12612612545490265,0.2774566411972046,0.7742346525192261,0.7471910119056702,0.25974026322364807,0.0630074217915535,0.29252198338508606
no_init_kenn_bottom_up_adapter_bert_ms,2,285ao20o,0.041753653436899185,0.83705735206604,0.8794524669647217,0.9270386099815368,0.800000011920929,0.9005799293518066,0.5581395626068115,0.6464646458625793,0.9005799293518066,0.6656756401062012,0.3166666626930237,0.375,0.29629629850387573,0.7868852615356445,0.6976743936538696,0.8577314019203186,0.31343284249305725,0.877665102481842,0.83705735206604,0.6666666865348816,0.7139964699745178,0.4732394218444824,0.9037656784057616,43,0.06436599791049957,0.793939471244812,0.881313681602478,0.4421052932739258,0.879485547542572,0.8433476686477661,0.698345959186554,0.11728394776582718,0.9152541756629944,0.04583483934402466,0.881313681602478,0.9006611108779907,1.0,0.16,0.877665102481842,0.6850534677505493,0.06837160885334015,0.05080027878284454,0.6720883846282959,1.0,0.9004987478256226,0.9333333373069764,0.8794524669647217,0.1711711585521698,0.8219177722930908,0.7303646802902222,0.7055931687355042,0.75,0.879485547542572,0.8577314019203186,0.75,0.6122449040412903,0.9004987478256226,0.9006611108779907,0.9333333373069764,0.9333333373069764,1.0,0.5121951103210449,0.774193525314331,0.45714282989501953,0.7448979616165161,0.7191011309623718,0.800000011920929,0.06080375984311104,0.6808511018753052
no_init_kenn_hybrid_adapter_bert_ms,1,aktctsbx,0.03085131198167801,0.8189800977706909,0.904184639453888,0.9270386099815368,0.6666666865348816,0.9101821780204772,0.4053156077861786,0.9086021780967712,0.9101821780204772,0.5210574269294739,0.11666666716337204,0.375,0.14814814925193787,0.7407407760620117,0.9666666388511658,0.8594757914543152,0.1492537260055542,0.8681432604789734,0.8189800977706909,0.91304349899292,0.7003617882728577,0.9172932505607604,0.9037656784057616,48,0.06258648633956909,0.7719894647598267,0.9139245748519896,0.25316452980041504,0.89044588804245,0.905579388141632,0.5718050599098206,0.7777777910232544,0.9152541756629944,0.035732850432395935,0.9139245748519896,0.926583170890808,0.699999988079071,0.8300000000000001,0.8681432604789734,0.6609295010566711,0.07341684401035309,0.042449548840522766,0.5239601731300354,1.0,0.8943516612052917,0.8999999761581421,0.904184639453888,0.2028985470533371,0.9666666388511658,0.9034900069236756,0.9034507274627686,0.8333333134651184,0.89044588804245,0.8594757914543152,0.6727467775344849,0.4523809552192688,0.8943516612052917,0.926583170890808,0.9473683834075928,1.0,0.9666666388511658,0.5622119903564453,0.8333333134651184,0.25806450843811035,0.6224489212036133,0.6329588294029236,0.7924527525901794,0.054540712386369705,0.7461368441581726
no_init_kenn_top_down_adapter_bert_ms,1,2tc1wnzf,0.031141266226768497,0.8196083903312683,0.9032827615737916,0.9270386099815368,0.6666666865348816,0.9103282690048218,0.4119601249694824,0.9066666960716248,0.9103282690048218,0.5260838866233826,0.13333334028720856,0.375,0.1666666716337204,0.7407407760620117,0.9666666388511658,0.859413743019104,0.1492537260055542,0.8685572147369385,0.8196083903312683,0.91304349899292,0.7017282247543335,0.911764681339264,0.9037656784057616,49,0.06284653395414352,0.7751970887184143,0.9137630462646484,0.25316452980041504,0.8905868530273438,0.909871220588684,0.5762032270431519,0.7272727489471436,0.9152541756629944,0.03617345914244652,0.9137630462646484,0.926699161529541,0.699999988079071,0.8200000000000001,0.8685572147369385,0.6629946231842041,0.07376478612422943,0.04314544051885605,0.5304210186004639,1.0,0.8945256471633911,0.8999999761581421,0.9032827615737916,0.22535212337970736,0.9666666388511658,0.8971768617630005,0.8962357044219971,0.8333333134651184,0.8905868530273438,0.859413743019104,0.6752502918243408,0.4566326439380646,0.8945256471633911,0.926699161529541,0.9473683834075928,1.0,0.9666666388511658,0.5675057172775269,0.8333333134651184,0.2857142984867096,0.632652997970581,0.63670414686203,0.7924527525901794,0.054743677377700806,0.7480748295783997
no_init_kenn_bottom_up_adapter_bert_ms,1,3tdbakzb,0.02940152958035469,0.8165019154548645,0.906462788581848,0.9270386099815368,0.6333333253860474,0.9100302457809448,0.3920265734195709,0.9125683307647704,0.9100302457809448,0.5012319684028625,0.13333334028720856,0.375,0.1111111119389534,0.7307692766189575,0.9666666388511658,0.8591337203979492,0.16417910158634186,0.8673152327537537,0.8165019154548645,0.9047619104385376,0.6917577385902405,0.9291338324546814,0.9037656784057616,60,0.06235414370894432,0.7691235542297363,0.9142482876777648,0.27848100662231445,0.8901635408401489,0.9141631126403807,0.5544577836990356,0.800000011920929,0.9152541756629944,0.034265488386154175,0.9142482876777648,0.9270471334457396,0.6333333253860474,0.73,0.8673152327537537,0.649337112903595,0.07411273568868637,0.0410577617585659,0.5024439096450806,1.0,0.8936268091201782,0.8666666746139526,0.906462788581848,0.22857144474983215,0.9666666388511658,0.9194371700286864,0.9216759204864502,0.9166666865348816,0.8901635408401489,0.8591337203979492,0.6638054251670837,0.4311224222183227,0.8936268091201782,0.9270471334457396,0.9285714626312256,1.0,0.9666666388511658,0.5514018535614014,0.8636363744735718,0.19999998807907104,0.6020407676696777,0.6254681944847107,0.7450980544090271,0.0538158193230629,0.742222249507904
no_init_kenn_hybrid_adapter_bert_ms,0,2vax080o,0.030793318524956703,0.8180329203605652,0.9114273190498352,0.9270386099815368,0.699999988079071,0.9109410047531128,0.4119601249694824,0.9214091897010804,0.9109410047531128,0.5134802460670471,0.20000000298023224,0.375,0.0555555559694767,0.7636364102363586,0.9666666388511658,0.8622084259986877,0.23880596458911896,0.8685572147369385,0.8180329203605652,1.0,0.7098808288574219,0.9538461565971376,0.9037656784057616,53,0.06302063167095184,0.7773447036743164,0.9149585962295532,0.3855421543121338,0.8911542892456055,0.9184549450874328,0.5651749968528748,0.9230769276618958,0.9152541756629944,0.03593761473894119,0.9149585962295532,0.9276270270347596,0.6666666865348816,0.87,0.8685572147369385,0.6694217920303345,0.07446068525314331,0.04314544051885605,0.5269627571105957,1.0,0.894844651222229,0.7666666507720947,0.9114273190498352,0.3287671208381653,0.9666666388511658,0.9541886448860168,0.9613919854164124,1.0,0.8911542892456055,0.8622084259986877,0.6738197803497314,0.4515306055545807,0.894844651222229,0.9276270270347596,0.8679245114326477,1.0,0.9666666388511658,0.5754059553146362,0.8399999737739563,0.10526315867900848,0.6326530575752258,0.63670414686203,0.800000011920929,0.05462769791483879,0.753045380115509
no_init_kenn_top_down_adapter_bert_ms,0,3imw2uch,0.031141266226768497,0.818363606929779,0.9114273190498352,0.9270386099815368,0.699999988079071,0.9110310673713684,0.41528239846229553,0.9216216206550598,0.9110310673713684,0.5161257386207581,0.20000000298023224,0.375,0.07407407462596893,0.7636364102363586,0.9666666388511658,0.862392008304596,0.23880596458911896,0.8687642216682434,0.818363606929779,1.0,0.7117041349411011,0.9541984796524048,0.9037656784057616,53,0.06313624978065491,0.7787706255912781,0.9149771332740784,0.3855421543121338,0.8912720680236816,0.9184549450874328,0.5674898624420166,0.9230769276618958,0.9152541756629944,0.03629517927765846,0.9149771332740784,0.9276270270347596,0.6666666865348816,0.86,0.8687642216682434,0.6716659069061279,0.07446068525314331,0.04349339008331299,0.5322058796882629,1.0,0.8950185775756836,0.7666666507720947,0.9114273190498352,0.3287671208381653,0.9666666388511658,0.9541886448860168,0.9613919854164124,1.0,0.8912720680236816,0.862392008304596,0.6759656667709351,0.4566326439380646,0.8950185775756836,0.9276270270347596,0.8679245114326477,1.0,0.9666666388511658,0.578703761100769,0.8399999737739563,0.13793103396892548,0.6377550959587097,0.6385768055915833,0.800000011920929,0.05480167269706726,0.7544248104095459
no_init_kenn_bottom_up_adapter_bert_ms,0,q5pl7sj8,0.030967291444540024,0.818363606929779,0.9120522737503052,0.9270386099815368,0.699999988079071,0.91108500957489,0.41528239846229553,0.924119234085083,0.91108500957489,0.5161257386207581,0.20000000298023224,0.375,0.07407407462596893,0.7777777910232544,0.9666666388511658,0.8626717329025269,0.23880596458911896,0.8687642216682434,0.818363606929779,1.0,0.7129175662994385,0.9615384340286256,0.9037656784057616,52,0.06322233378887177,0.7798325419425964,0.9151766300201416,0.3855421543121338,0.891366720199585,0.9227467775344848,0.5674898624420166,0.9230769276618958,0.9152541756629944,0.03617674484848976,0.9151766300201416,0.9278010129928588,0.6666666865348816,0.67,0.8687642216682434,0.6728820204734802,0.07480862736701965,0.04349339008331299,0.5304691791534424,1.0,0.8949606418609619,0.7666666507720947,0.9120522737503052,0.3287671208381653,0.9666666388511658,0.9585636854171752,0.9663919806480408,1.0,0.891366720199585,0.8626717329025269,0.6752503514289856,0.45408162474632263,0.8949606418609619,0.9278010129928588,0.8679245114326477,1.0,0.9666666388511658,0.5800464153289795,0.875,0.13793103396892548,0.6377550959587097,0.6385768055915833,0.800000011920929,0.054743681102991104,0.7552602887153625
smart_init_classifier_adapter_bert_ms,2,vxduakr4,0.04836464673280716,0.8316010236740112,0.8037984371185303,0.9270386099815368,0.8333333134651184,0.8863667845726013,0.5681062936782837,0.19958741962909696,0.8863667845726013,0.6220248341560364,0.5,0.375,0.5740740895271301,0.18315017223358152,0.02083333395421505,0.8174634575843811,0.31343284249305725,0.8782860636711121,0.8316010236740112,0.12195122241973876,0.30791884660720825,0.10058823227882384,0.9037656784057616,12,0.04315778985619545,0.5323411226272583,0.6892462372779846,0.13680781424045563,0.7723673582077026,0.403847336769104,0.660151481628418,0.12145748734474182,0.9152541756629944,0.014512562192976476,0.6892462372779846,0.8701538443565369,1.0,0.01,0.8782860636711121,0.17283566296100616,0.03274058178067207,0.008537130430340767,0.21280157566070557,0.12757201492786407,0.9031953811645508,0.9666666388511658,0.8037984371185303,0.1954397410154343,0.037037041038274765,0.2007865309715271,0.10036095976829527,0.08749999850988388,0.7723673582077026,0.8174634575843811,0.780758261680603,0.7091836929321289,0.9031953811645508,0.8701538443565369,0.2140221446752548,0.12033195048570632,0.1666666716337204,0.17091454565525055,0.10288065671920776,0.20875421166419983,0.12518222630023956,0.7247191071510315,0.21739131212234497,0.06329738348722458,0.31298017501831055
smart_init_classifier_adapter_bert_ms,1,amzqsfo8,0.04732080549001694,0.8327292799949646,0.8053901791572571,0.9270386099815368,0.9666666388511658,0.89039146900177,0.5681062936782837,0.2210165560245514,0.89039146900177,0.6310511231422424,0.4000000059604645,0.375,0.5740740895271301,0.23577234148979187,0.023148147389292717,0.8188316226005554,0.34328359365463257,0.8782860636711121,0.8327292799949646,0.1388888955116272,0.32177847623825073,0.1130952388048172,0.9037656784057616,11,0.04328368231654167,0.5338939428329468,0.7109584212303162,0.1625441610813141,0.7858135104179382,0.4068056344985962,0.6680495738983154,0.1111111119389534,0.9152541756629944,0.014411145821213722,0.7109584212303162,0.8778908252716064,1.0,0.02,0.8782860636711121,0.1918140947818756,0.03298041969537735,0.008499851450324059,0.21131445467472076,0.14351852238178253,0.9032533168792723,0.9666666388511658,0.8053901791572571,0.17391303181648254,0.04065040498971939,0.21192902326583865,0.1130952462553978,0.10648148506879808,0.7858135104179382,0.8188316226005554,0.7764663696289062,0.6938775181770325,0.9032533168792723,0.8778908252716064,0.23577234148979187,0.13425925374031067,0.1666666716337204,0.1886376291513443,0.13425925374031067,0.22962963581085205,0.12463557720184326,0.7247191071510315,0.24390245974063873,0.06294943392276764,0.3387308418750763
smart_init_classifier_adapter_bert_ms,0,rsjdxwl9,0.042449548840522766,0.8213358521461487,0.8043689727783203,0.9270386099815368,0.800000011920929,0.8904609680175781,0.485049843788147,0.2222222238779068,0.8904609680175781,0.5399036407470703,0.4000000059604645,0.375,0.5370370149612427,0.20960699021816256,0.01515151560306549,0.8127638697624207,0.20895522832870483,0.8731111288070679,0.8213358521461487,0.1435643583536148,0.3038082420825958,0.10503596812486649,0.9037656784057616,12,0.04542983323335648,0.5603662729263306,0.7215189933776855,0.10566036403179167,0.7901095747947693,0.45118024945259094,0.5882955193519592,0.12182740867137908,0.9152541756629944,0.013525353744626043,0.7215189933776855,0.8812834024429321,0.9666666388511658,0.02,0.8731111288070679,0.17570464313030243,0.03657793998718262,0.008044206537306309,0.19832584261894223,0.14646464586257937,0.8998318314552307,0.7666666507720947,0.8043689727783203,0.1867704391479492,0.02631578966975212,0.2047806531190872,0.10492566227912904,0.07070706784725189,0.7901095747947693,0.8127638697624207,0.7392703890800476,0.6224489808082581,0.8998318314552307,0.8812834024429321,0.2017543911933899,0.11616161465644836,0.10000000149011612,0.1726788878440857,0.1206030175089836,0.2301587164402008,0.1179543286561966,0.6779026389122009,0.25,0.05993388965725899,0.33472031354904175
