name,instance,run_id,test_incremental_only/macro_types/precision,test_incremental/macro_example/f1,test_incremental_product-ship/macro_types/precision,test_incremental_only/macro_example/precision,test_incremental_product-mobile_phone/macro_types/precision,test_incremental_product-airplane/macro_types/f1,test_incremental_product-spacecraft/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental_product-airplane/macro_types/precision,test_incremental_product-computer/macro_types/f1,test_incremental_product-camera/macro_types/recall,epoch,test/micro/recall,test_incremental/macro_types/f1,test/macro_example/recall,test_pretraining/macro_example/f1,test_pretraining/micro/precision,test_incremental/macro_example_exclusive/recall,test/macro_example/precision,test_incremental_product-camera/macro_types/precision,test_incremental/macro_example/recall,test_incremental_product/macro_types/f1,test_incremental_product-weapon/macro_types/precision,test_incremental_product-computer/macro_types/precision,test_incremental_product-engine_device/macro_types/recall,test_incremental/macro_types/recall,test_incremental_product-computer/macro_types/recall,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_product-airplane/macro_types/recall,test_incremental_product-engine_device/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental_product-mobile_phone/macro_types/f1,test_incremental/micro/recall,test_incremental/micro/precision,test/macro_types/recall,test_pretraining/macro_types/f1,test_pretraining/macro_types/precision,test_incremental_product-car/macro_types/recall,test_incremental_only/micro/recall,test_pretraining/macro_example/precision,test_incremental_product-weapon/macro_types/recall,test_incremental_only/micro/precision,test_incremental_product/macro_types/precision,test_incremental_product-instrument/macro_types/recall,test/micro/precision,threshold_incremental,test_incremental_product/macro_types/recall,test_incremental_product-ship/macro_types/recall,test_incremental_product-spacecraft/macro_types/f1,test/macro_example/f1,test_incremental/micro/f1,test_pretraining/micro/recall,test/micro/f1,test/macro_types/f1,threshold_pretraining,test_incremental_product-weapon/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_product-car/macro_types/f1,test_incremental_product-instrument/macro_types/f1,test_incremental_product-engine_device/macro_types/f1,test_incremental_product-mobile_phone/macro_types/recall,test_incremental/macro_example_exclusive/precision,test_incremental_product-car/macro_types/precision,test_incremental/macro_example/precision,test_incremental_product-ship/macro_types/f1,test_incremental_product-camera/macro_types/f1,test_pretraining/micro/f1,test_pretraining/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/macro_example/recall,test_incremental_product-instrument/macro_types/precision,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_product-spacecraft/macro_types/precision
no_init_box_kenn_bottom_up_adapter_bert_ms,0,x2juh719,0.9314706325531006,0.09222724288702012,0.550000011920929,0.08141962438821793,1.0,0.807692289352417,0.800000011920929,0.7799999713897705,1.0,0.6933333277702332,0.8666666746139526,41,0.8718001842498779,0.8399656414985657,0.8988227844238281,0.9102195501327516,0.9046701192855836,0.8170466423034668,0.9219090938568116,1.0,0.08727673441171646,0.9280821681022644,1.0,0.7647058963775635,0.7666666507720947,0.7619819641113281,0.6341463327407837,0.9357314109802246,0.8633911609649658,0.8972218036651611,0.0803622230887413,0.6774193644523621,1.0,0.7599999904632568,0.9090909361839294,0.8132045269012451,0.9404096603393556,0.804979145526886,0.848601222038269,0.8972218036651611,0.7333333492279053,0.7452229261398315,0.9219090938568116,0.7666666507720947,0.8999999761581421,0.9783393740653992,0.7333333492279053,0.9046701192855836,0.01,0.8827361464500427,0.6875,0.888888955116272,0.9102195501327516,0.872193455696106,0.8718001842498779,0.8879310488700867,0.848601222038269,0.25,0.8679245114326477,0.8988227844238281,0.8461538553237915,0.8461538553237915,0.8679245114326477,0.8333333134651184,0.9153094291687012,1.0,0.09777313470840454,0.6111111640930176,0.9285714626312256,0.8879310488700867,0.804979145526886,0.7698701024055481,0.07933194935321808,1.0,0.815330982208252,0.8308854103088379,0.7499065399169922,1.0
smart_init_box_adapter_bert_ms,2,8ab47evc,0.9089873433113098,0.09452153742313384,0.9200000166893004,0.09116214513778688,0.875,0.8064516186714172,0.9333333373069764,0.8733333349227905,0.8064516186714172,0.746666669845581,0.9333333373069764,128,0.878406286239624,0.8850514888763428,0.9042159914970398,0.9137581586837769,0.9049340486526488,0.8686210513114929,0.9235038161277772,1.0,0.09278589487075806,0.9280821681022644,1.0,0.8235294222831726,0.9333333373069764,0.8567453026771545,0.6829268336296082,0.9152920842170716,0.8848693370819092,0.8934110403060913,0.0907251238822937,0.8064516186714172,0.9032257795333862,0.8650000095367432,0.9032257795333862,0.8647342920303345,0.9404553174972534,0.8226468563079834,0.8565699458122253,0.8934110403060913,0.7666666507720947,0.8471337556838989,0.9235038161277772,0.8666666746139526,0.9047619104385376,0.9783393740653992,0.9666666388511658,0.9049340486526488,0.27,0.8827361464500427,0.71875,0.9032257795333862,0.9137581586837769,0.9010066986083984,0.878406286239624,0.8914728760719299,0.8565699458122253,0.25,0.9285714626312256,0.9042159914970398,0.8363636136054993,0.9666666388511658,0.9180328249931335,0.9333333373069764,0.9017372131347656,0.9200000166893004,0.09632336348295212,0.8070175051689148,0.9655172228813172,0.8914728760719299,0.8226468563079834,0.8691466450691223,0.0902922749519348,0.9666666388511658,0.875,0.880713939666748,0.8541462421417236,0.875
smart_init_box_adapter_bert_ms,1,cbncnszt,0.8948410749435425,0.09455574303865431,0.6666666865348816,0.09220598638057707,0.8387096524238586,0.8275862336158752,0.9333333373069764,0.8833333253860474,0.8888888955116272,0.7179487347602844,0.8999999761581421,120,0.8786126971244812,0.8803406357765198,0.9044189453125,0.9136630296707152,0.9034175276756288,0.8702497482299805,0.9230979681015016,1.0,0.09295987337827682,0.9280821681022644,1.0,0.7567567825317383,0.9666666388511658,0.8593051433563232,0.6829268336296082,0.902431845664978,0.8851896524429321,0.8910133838653564,0.09141639620065688,0.774193525314331,0.9354838728904724,0.8683333396911621,0.8524589538574219,0.8663446307182312,0.9275861978530884,0.8231241703033447,0.8557243943214417,0.8910133838653564,0.8666666746139526,0.8503184914588928,0.9230979681015016,0.8999999761581421,0.8811880946159363,0.9783393740653992,0.8666666746139526,0.9034175276756288,0.29000000000000004,0.8827361464500427,0.8125,0.9333333373069764,0.9136630296707152,0.8959200978279114,0.8786126971244812,0.8908424377441406,0.8557243943214417,0.25,0.9473683834075928,0.9044189453125,0.8965517282485962,0.9285714626312256,0.9508196711540222,0.8666666746139526,0.9006514549255371,0.9285714030265808,0.0962073802947998,0.7323943376541138,0.9473683834075928,0.8908424377441406,0.8231241703033447,0.8757691383361816,0.09064022451639175,1.0,0.8654780983924866,0.8754920363426208,0.8569620847702026,0.9333333373069764
smart_init_box_adapter_bert_ms,0,phlakz74,0.09912653267383575,0.040599625557661057,0.08058608323335648,0.0098112802952528,0.09885931760072708,0.19269102811813352,0.9666666388511658,0.09399206936359406,0.10740740597248076,0.25,0.9333333373069764,10,0.878406286239624,0.29570281505584717,0.903462052345276,0.8781697750091553,0.5997180938720703,0.861563503742218,0.8542550802230835,0.10566037893295288,0.09203201532363892,0.9280821681022644,0.09293680638074876,0.1444866955280304,0.6666666865348816,0.8484135866165161,0.9268292784690856,0.17905497550964355,0.38007596135139465,0.7561464905738831,0.017654869705438614,0.9354838728904724,0.07434944063425064,0.8433333039283752,0.17747440934181213,0.8647342920303345,0.18117408454418185,0.8210934996604919,0.7872828245162964,0.7561464905738831,0.800000011920929,0.8471337556838989,0.8542550802230835,0.8333333134651184,0.0989951640367508,0.9783393740653992,0.8333333134651184,0.5997180938720703,0.06999999999999999,0.8827361464500427,0.6875,0.19078947603702545,0.8781697750091553,0.2995815873146057,0.878406286239624,0.7127900123596191,0.7872828245162964,0.25,0.16722409427165985,0.903462052345276,0.1599999964237213,0.1661129593849182,0.13377925753593445,0.8666666746139526,0.24381765723228457,0.08888889104127884,0.02604454569518566,0.14426229894161224,0.1898305118083954,0.7127900123596191,0.8210934996604919,0.16913367807865143,0.0880306214094162,0.09225092083215714,0.17727425694465637,0.17743749916553497,0.84498131275177,0.10583941638469696
no_init_kenn_horizontal_adapter_bert_ms,2,bwtvfgn8,0.8494802713394165,0.0958605334162712,0.92592591047287,0.09220598638057707,0.800000011920929,0.7384615540504456,0.9333333373069764,0.8833333849906921,0.7058823704719543,0.6913580298423767,0.9333333373069764,32,0.8965730667114258,0.8657893538475037,0.9134597778320312,0.9187009334564208,0.9085773825645448,0.871335506439209,0.9240025877952576,0.9655172228813172,0.09307585656642914,0.9204152822494508,0.9642857313156128,0.699999988079071,1.0,0.8701351881027222,0.6829268336296082,0.8614866137504578,0.8974044322967529,0.8949997425079346,0.09203168749809264,0.774193525314331,0.8571428656578064,0.8799999952316284,0.8615384697914124,0.8647342920303345,0.902521014213562,0.8630595803260803,0.8787395358085632,0.8949997425079346,0.7666666507720947,0.8630573153495789,0.9240025877952576,0.8999999761581421,0.8364197611808777,0.9815497994422911,1.0,0.9085773825645448,0.18000000000000002,0.8664495348930359,0.78125,0.888888955116272,0.9187009334564208,0.8832236528396606,0.8965730667114258,0.9025352597236632,0.8787395358085632,0.375,0.931034505367279,0.9134597778320312,0.8518518805503845,0.8695651888847351,0.9230769276618958,0.9333333373069764,0.9250813722610474,0.9583333134651184,0.09881697595119476,0.8474575877189636,0.9491525292396544,0.9025352597236632,0.8630595803260803,0.8816635608673096,0.09185804426670074,0.7692307829856873,0.8495297431945801,0.8598634600639343,0.8705036640167236,0.8484848737716675
no_init_kenn_horizontal_adapter_bert_ms,1,2o8z2xsw,0.8599239587783813,0.09499859064817429,0.5909090638160706,0.09081420302391052,0.8709677457809448,0.7796609997749329,0.8999999761581421,0.8700000047683716,0.8214285969734192,0.6500000357627869,0.8999999761581421,17,0.8951280117034912,0.860596776008606,0.9124739170074464,0.9180874824523926,0.9088241457939148,0.8604776859283447,0.923770546913147,1.0,0.0919160321354866,0.9204152822494508,0.9642857313156128,0.6666666865348816,1.0,0.8504574298858643,0.6341463327407837,0.8709808588027954,0.8893350958824158,0.8967698216438293,0.09020118415355682,0.7419354915618896,0.8333333134651184,0.8583333492279053,0.8852458596229553,0.8534621596336365,0.9044368863105774,0.8593908548355103,0.8776825070381165,0.8967698216438293,0.8999999761581421,0.8407643437385559,0.923770546913147,0.8999999761581421,0.8380952477455139,0.9815497994422911,0.800000011920929,0.9088241457939148,0.35000000000000003,0.8664495348930359,0.8125,0.931034505367279,0.9180874824523926,0.8782104849815369,0.8951280117034912,0.9019240140914916,0.8776825070381165,0.375,0.931034505367279,0.9124739170074464,0.931034505367279,0.8571428656578064,0.9090909361839294,0.8999999761581421,0.9201953411102296,0.9642857313156128,0.09829506278038024,0.6842105388641357,0.9473683834075928,0.9019240140914916,0.8593908548355103,0.8641272783279419,0.08959639072418213,0.9230769276618958,0.8394277095794678,0.8543552160263062,0.8488581776618958,0.9642857313156128
no_init_kenn_horizontal_adapter_bert_ms,0,uw2ppqsf,0.7945092916488647,0.09612654894590378,0.675000011920929,0.09324982762336732,0.8235294222831726,0.8709677457809448,0.8666666746139526,0.8933333158493042,0.8709677457809448,0.6904761791229248,0.8999999761581421,28,0.897605299949646,0.8461161255836487,0.9143296480178832,0.9169289469718932,0.903011441230774,0.8794788122177124,0.9195430278778076,0.931034505367279,0.0939457193017006,0.9204152822494508,0.5185185074806213,0.6744186282157898,0.9666666388511658,0.8838015794754028,0.707317054271698,0.8115130662918091,0.8998947143554688,0.8856826424598694,0.0934234783053398,0.8709677457809448,0.8055555820465088,0.8966666460037231,0.875,0.8727858066558838,0.8603174686431885,0.8656075596809387,0.8755300641059875,0.8856826424598694,0.8666666746139526,0.8789808750152588,0.9195430278778076,0.9333333373069764,0.7688022255897522,0.9815497994422911,0.9666666388511658,0.903011441230774,0.12,0.8664495348930359,0.84375,0.8524589538574219,0.9169289469718932,0.8665067553520203,0.897605299949646,0.9003002047538757,0.8755300641059875,0.375,0.6666666865348816,0.9143296480178832,0.8965517282485962,0.920634925365448,0.8787878155708313,0.9333333373069764,0.9212811589241028,0.9285714030265808,0.09841103851795197,0.7500000596046448,0.915254294872284,0.9003002047538757,0.8656075596809387,0.8949968814849854,0.09359776973724364,0.8787878751754761,0.8202080726623535,0.8375570178031921,0.885536789894104,0.8387096524238586
no_init_kenn_hybrid_adapter_bert_ms,2,3ai7p5co,0.8770215511322021,0.09526921808719636,0.9615384340286256,0.09168406575918198,0.8999999761581421,0.774193525314331,0.8999999761581421,0.878333330154419,0.774193525314331,0.658823549747467,0.9333333373069764,32,0.8961601853370667,0.8751554489135742,0.913169801235199,0.9191842079162598,0.9104446172714232,0.8686210513114929,0.92527836561203,0.9655172228813172,0.09278589487075806,0.9204152822494508,0.9642857313156128,0.6363636255264282,1.0,0.8640745878219604,0.6829268336296082,0.8865241408348083,0.8918687701225281,0.8996677398681641,0.09150975942611694,0.774193525314331,0.8571428656578064,0.875,0.8999999761581421,0.8615136742591858,0.9176672101020812,0.8619296550750732,0.880394458770752,0.8996677398681641,0.7666666507720947,0.8566879034042358,0.92527836561203,0.8999999761581421,0.8621794581413269,0.9815497994422911,1.0,0.9104446172714232,0.26,0.8664495348930359,0.78125,0.8709677457809448,0.9191842079162598,0.8887042999267578,0.8961601853370667,0.9032458662986756,0.880394458770752,0.375,0.931034505367279,0.913169801235199,0.8518518805503845,0.9523809552192688,0.9230769276618958,0.8999999761581421,0.9163951873779296,0.9583333134651184,0.09788912534713744,0.8620690107345581,0.9491525292396544,0.9032458662986756,0.8619296550750732,0.8766635060310364,0.09133611619472504,0.9090909361839294,0.8594249486923218,0.8703793287277222,0.8638370037078857,0.84375
no_init_kenn_top_down_adapter_bert_ms,2,3od9kgtm,0.74245285987854,0.09586132317781448,0.8666666746139526,0.09324982762336732,0.7435897588729858,0.7058823108673096,0.9333333373069764,0.893333375453949,0.6486486196517944,0.5656566023826599,0.9333333373069764,32,0.8971924185752869,0.817599356174469,0.9139816761016846,0.9153655767440796,0.8970072269439697,0.8762214183807373,0.9167536497116088,0.9333333373069764,0.09359776973724364,0.9204152822494508,0.84375,0.48275861144065857,1.0,0.8790366649627686,0.6829268336296082,0.7641889452934265,0.8974118232727051,0.8768594861030579,0.09307552874088287,0.774193525314331,0.8333333134651184,0.8899999856948853,0.8405797481536865,0.8695651888847351,0.8181818127632141,0.8647191524505615,0.8707470297813416,0.8768594861030579,0.800000011920929,0.8726114630699158,0.9167536497116088,0.8999999761581421,0.7043702006340027,0.9815497994422911,1.0,0.8970072269439697,0.21,0.8664495348930359,0.8125,0.7179487347602844,0.9153655767440796,0.8430913090705872,0.8971924185752869,0.8970997929573059,0.8707470297813416,0.375,0.8709677457809448,0.9139816761016846,0.8571428656578064,0.7228915691375732,0.9090909361839294,0.9666666388511658,0.9196524620056152,0.9230769276618958,0.0982370674610138,0.8387096524238586,0.9333333373069764,0.8970997929573059,0.8647191524505615,0.8916636109352112,0.09290188550949097,0.5660377144813538,0.779516339302063,0.805519700050354,0.8802953362464905,0.5833333134651184
no_init_kenn_bottom_up_adapter_bert_ms,2,2dxevnqm,0.9155460596084596,0.09526557475328444,0.9615384340286256,0.09203200787305832,0.931034505367279,0.8214285373687744,0.8999999761581421,0.8816666603088379,0.9200000166893004,0.6666666865348816,0.9333333373069764,32,0.8955408930778503,0.887507975101471,0.9127058386802672,0.9197919368743896,0.9132631421089172,0.8637350797653198,0.9269890785217284,1.0,0.09226398169994354,0.9204152822494508,0.9629629850387572,0.675000011920929,1.0,0.8558944463729858,0.6585366129875183,0.9215463399887084,0.8918347358703613,0.9061973094940186,0.0911538377404213,0.7419354915618896,0.9090909361839294,0.8650000095367432,0.915254294872284,0.8566827774047852,0.9415929317474364,0.8604044914245605,0.8827073574066162,0.9061973094940186,0.7666666507720947,0.8471337556838989,0.9269890785217284,0.8666666746139526,0.9047619104385376,0.9815497994422911,1.0,0.9132631421089172,0.45,0.8664495348930359,0.78125,0.8999999761581421,0.9197919368743896,0.8971332311630249,0.8955408930778503,0.904315173625946,0.8827073574066162,0.375,0.9122806787490844,0.9127058386802672,0.8518518805503845,0.9677419066429138,0.9523809552192688,0.8999999761581421,0.9218240976333618,0.9583333134651184,0.09846903383731842,0.8620690107345581,0.9655172228813172,0.904315173625946,0.8604044914245605,0.8732538223266602,0.0902922824025154,0.9375,0.875,0.8841516375541687,0.8548388481140137,0.8999999761581421
no_init_kenn_hybrid_adapter_bert_ms,1,16c2frlb,0.8807535767555237,0.09442616254091264,0.7027027010917664,0.09081419557332993,0.8709677457809448,0.800000011920929,0.8999999761581421,0.8700000047683716,0.8275862336158752,0.6666666865348816,0.8999999761581421,17,0.8951280117034912,0.8696888089179993,0.9124739170074464,0.9186027646064758,0.9107330441474916,0.8604776859283447,0.9248144626617432,1.0,0.091916024684906,0.9204152822494508,0.9655172228813172,0.7027027010917664,1.0,0.8503596782684326,0.6341463327407837,0.8899169564247131,0.8839764595031738,0.9003003239631653,0.09020117670297624,0.774193525314331,0.8108108043670654,0.8583333492279053,0.8852458596229553,0.8534621596336365,0.9201388955116272,0.859372615814209,0.879360556602478,0.9003003239631653,0.8666666746139526,0.8407643437385559,0.9248144626617432,0.9333333373069764,0.8655737638473511,0.9815497994422911,0.7666666507720947,0.9107330441474916,0.33,0.8664495348930359,0.8125,0.931034505367279,0.9186027646064758,0.8855471611022949,0.8951280117034912,0.9028631448745728,0.879360556602478,0.375,0.9491525292396544,0.9124739170074464,0.9122806787490844,0.8679245114326477,0.8955223560333252,0.8999999761581421,0.9087947607040404,0.9629629850387572,0.09707725048065186,0.7536231279373169,0.9473683834075928,0.9028631448745728,0.859372615814209,0.8641272783279419,0.08959638327360153,1.0,0.8529886603355408,0.864456057548523,0.8487507104873657,0.9642857313156128
no_init_kenn_top_down_adapter_bert_ms,1,1708e1o1,0.8058741092681885,0.09587698429822922,0.4285714328289032,0.09324982762336732,0.8235294222831726,0.7164178490638733,0.8999999761581421,0.8933333158493042,0.6666666865348816,0.6835443377494812,0.8999999761581421,31,0.8963666558265686,0.8440738320350647,0.9134018421173096,0.9166176319122314,0.9027026891708374,0.8697068095207214,0.9198561906814576,1.0,0.09290188550949097,0.9204152822494508,1.0,0.7105262875556946,0.9666666388511658,0.8675390481948853,0.6585366129875183,0.8218446373939514,0.8975584506988525,0.8876088857650757,0.09237176924943924,0.774193525314331,0.8055555820465088,0.8766666650772095,0.875,0.8631240129470825,0.8575999736785889,0.8625755310058594,0.8749131560325623,0.8876088857650757,0.9333333373069764,0.8598726391792297,0.9198561906814576,0.9333333373069764,0.7627118825912476,0.9815497994422911,0.8333333134651184,0.9027026891708374,0.4,0.8664495348930359,0.84375,0.915254294872284,0.9166176319122314,0.8603531122207642,0.8963666558265686,0.8995234966278076,0.8749131560325623,0.375,0.9655172228813172,0.9134018421173096,0.8615384697914124,0.8620689511299133,0.8787878155708313,0.9333333373069764,0.9272528886795044,0.800000011920929,0.0990489423274994,0.5684210062026978,0.9473683834075928,0.8995234966278076,0.8625755310058594,0.8849215507507324,0.0915100872516632,0.8928571343421936,0.8083832263946533,0.8356209397315979,0.8676480054855347,0.931034505367279
no_init_kenn_bottom_up_adapter_bert_ms,1,ugp9197v,0.8922890424728394,0.09432412683963776,0.7428571581840515,0.09011830389499664,0.931034505367279,0.7796609997749329,0.8999999761581421,0.8633333444595337,0.8214285969734192,0.6666666865348816,0.8999999761581421,17,0.8947151303291321,0.8715013861656189,0.9121259450912476,0.918712317943573,0.9116533398628236,0.8572203516960144,0.9253944158554076,1.0,0.09156808257102966,0.9204152822494508,0.9642857313156128,0.7027027010917664,1.0,0.8443968296051025,0.6341463327407837,0.9004037380218506,0.8830212354660034,0.9022554755210876,0.08950525522232056,0.7419354915618896,0.8333333134651184,0.8516666889190674,0.915254294872284,0.8502415418624878,0.927943766117096,0.8582608699798584,0.8797084093093872,0.9022554755210876,0.8666666746139526,0.8343949317932129,0.9253944158554076,0.8999999761581421,0.8791946172714233,0.9815497994422911,0.7666666507720947,0.9116533398628236,0.34,0.8664495348930359,0.8125,0.931034505367279,0.918712317943573,0.887394905090332,0.8947151303291321,0.9031047821044922,0.8797084093093872,0.375,0.931034505367279,0.9121259450912476,0.9122806787490844,0.8679245114326477,0.9090909361839294,0.8999999761581421,0.9104233980178832,0.9629629850387572,0.09725122153759004,0.7761193513870239,0.9473683834075928,0.9031047821044922,0.8582608699798584,0.8574603199958801,0.08890049159526825,1.0,0.8562091588973999,0.8665167689323425,0.8421914577484131,0.9642857313156128
no_init_kenn_hybrid_adapter_bert_ms,0,2eo6vvf5,0.9339908957481384,0.09526931494474412,0.8965517282485962,0.09220598638057707,0.9642857313156128,0.8421053290367126,0.8666666746139526,0.8833333253860474,0.9230769276618958,0.7200000286102295,0.8999999761581421,28,0.8955408930778503,0.895054280757904,0.9127638936042786,0.9201781749725342,0.9148038625717164,0.8642779588699341,0.9277139902114868,1.0,0.0923219695687294,0.9204152822494508,0.9655172228813172,0.7941176295280457,0.9666666388511658,0.8556072115898132,0.6585366129875183,0.9383144974708556,0.8918697237968445,0.9093235731124878,0.09132783114910126,0.774193525314331,0.90625,0.8666666746139526,0.931034505367279,0.8566827774047852,0.9551166892051696,0.8603509664535522,0.8841596841812134,0.9093235731124878,0.8333333134651184,0.8471337556838989,0.9277139902114868,0.9333333373069764,0.9300699234008788,0.9815497994422911,0.8999999761581421,0.9148038625717164,0.38,0.8664495348930359,0.8125,0.8965517282485962,0.9201781749725342,0.9032257795333862,0.8955408930778503,0.9050699472427368,0.8841596841812134,0.375,0.9491525292396544,0.9127638936042786,0.8928570747375488,0.9473683834075928,0.9354838132858276,0.8999999761581421,0.9212812185287476,0.9615384340286256,0.09841104596853256,0.8524590134620667,0.9473683834075928,0.9050699472427368,0.8603509664535522,0.874920666217804,0.090466246008873,1.0,0.8866667151451111,0.8924915194511414,0.8545230627059937,0.9285714030265808
