name,instance,run_id,test_incremental_only/macro_types/precision,test_incremental/macro_example/f1,test_incremental_product-ship/macro_types/precision,test_incremental_only/macro_example/precision,test_incremental_product-mobile_phone/macro_types/precision,test_incremental_product-airplane/macro_types/f1,test_incremental_product-spacecraft/macro_types/recall,test_incremental_only/macro_example_exclusive/precision,test_incremental_product-airplane/macro_types/precision,test_incremental_product-computer/macro_types/f1,test_incremental_product-camera/macro_types/recall,epoch,test/micro/recall,test_incremental/macro_types/f1,test/macro_example/recall,test_pretraining/macro_example/f1,test_pretraining/micro/precision,test_incremental/macro_example_exclusive/recall,test/macro_example/precision,test_incremental_product-camera/macro_types/precision,test_incremental/macro_example/recall,test_incremental_product/macro_types/f1,test_incremental_product-weapon/macro_types/precision,test_incremental_product-computer/macro_types/precision,test_incremental_product-engine_device/macro_types/recall,test_incremental/macro_types/recall,test_incremental_product-computer/macro_types/recall,test_incremental/macro_types/precision,test_incremental/macro_example_exclusive/f1,test/macro_types/precision,test_incremental_only/macro_example/f1,test_incremental_product-airplane/macro_types/recall,test_incremental_product-engine_device/macro_types/precision,test_incremental_only/macro_example_exclusive/recall,test_incremental_product-mobile_phone/macro_types/f1,test_incremental/micro/recall,test_incremental/micro/precision,test/macro_types/recall,test_pretraining/macro_types/f1,test_pretraining/macro_types/precision,test_incremental_product-car/macro_types/recall,test_incremental_only/micro/recall,test_pretraining/macro_example/precision,test_incremental_product-weapon/macro_types/recall,test_incremental_only/micro/precision,test_incremental_product/macro_types/precision,test_incremental_product-instrument/macro_types/recall,test/micro/precision,threshold_incremental,test_incremental_product/macro_types/recall,test_incremental_product-ship/macro_types/recall,test_incremental_product-spacecraft/macro_types/f1,test/macro_example/f1,test_incremental/micro/f1,test_pretraining/micro/recall,test/micro/f1,test/macro_types/f1,threshold_pretraining,test_incremental_product-weapon/macro_types/f1,test_pretraining/macro_example/recall,test_incremental_product-car/macro_types/f1,test_incremental_product-instrument/macro_types/f1,test_incremental_product-engine_device/macro_types/f1,test_incremental_product-mobile_phone/macro_types/recall,test_incremental/macro_example_exclusive/precision,test_incremental_product-car/macro_types/precision,test_incremental/macro_example/precision,test_incremental_product-ship/macro_types/f1,test_incremental_product-camera/macro_types/f1,test_pretraining/micro/f1,test_pretraining/macro_types/recall,test_incremental_only/macro_example_exclusive/f1,test_incremental_only/macro_example/recall,test_incremental_product-instrument/macro_types/precision,test_incremental_only/micro/f1,test_incremental_only/macro_types/f1,test_incremental_only/macro_types/recall,test_incremental_product-spacecraft/macro_types/precision
no_init_kenn_top_down_adapter_bert_ms,0,3av7vy7e,0.6019513607025146,0.0966612696647644,0.3068181872367859,0.09533751010894775,0.5185185074806213,0.7714285850524902,0.9666666388511658,0.9133334159851074,0.692307710647583,0.6041666269302368,0.8999999761581421,28,0.8986374735832214,0.7452688813209534,0.9150835275650024,0.9067798852920532,0.8705999851226807,0.8870791792869568,0.8986256122589111,0.8999999761581421,0.09475760161876678,0.9204152822494508,0.2886597812175751,0.5272727012634277,0.9666666388511658,0.8989531397819519,0.707317054271698,0.6364603042602539,0.9049006700515748,0.8530457019805908,0.0952504426240921,0.8709677457809448,0.6904761791229248,0.9116666913032532,0.6666666865348816,0.8808373808860779,0.6711656451225281,0.8684324026107788,0.8606703281402588,0.8530457019805908,0.9333333373069764,0.8949044346809387,0.8986256122589111,0.9333333373069764,0.5165441036224365,0.9815497994422911,0.9666666388511658,0.8705999851226807,0.15000000000000002,0.8664495348930359,0.84375,0.5742574334144592,0.9067798852920532,0.761838436126709,0.8986374735832214,0.8843965530395508,0.8606703281402588,0.375,0.4409448802471161,0.9150835275650024,0.9180328249931335,0.865671694278717,0.8055554628372192,0.9333333373069764,0.9234527349472046,0.9032257795333862,0.0986430048942566,0.44999998807907104,0.8999999761581421,0.8843965530395508,0.8684324026107788,0.9124993681907654,0.09516353905200958,0.7837837934494019,0.6550117135047913,0.7221099734306335,0.9022034406661988,0.4084506928920746
no_init_kenn_bottom_up_adapter_bert_ms,0,bgb7io0z,0.7526483535766602,0.0960485190153122,0.6136363744735718,0.0939457267522812,0.7567567825317383,0.8709677457809448,0.8999999761581421,0.9000000357627869,0.8709677457809448,0.6666666865348816,0.8999999761581421,28,0.8978117108345032,0.8266265392303467,0.9144456386566162,0.9159740209579468,0.8983681201934814,0.8805645704269409,0.917507529258728,0.931034505367279,0.0940617024898529,0.9204152822494508,0.47457626461982727,0.6511628031730652,0.9666666388511658,0.8876449465751648,0.6829268336296082,0.7734576463699341,0.8991643190383911,0.878587543964386,0.09385865926742554,0.8709677457809448,0.7631579041481018,0.8983333110809326,0.8358209133148193,0.8743961453437805,0.8277438879013062,0.8663240671157837,0.8724126815795898,0.878587543964386,0.8999999761581421,0.8821656107902527,0.917507529258728,0.9333333373069764,0.7194805145263672,0.9815497994422911,0.9666666388511658,0.8983681201934814,0.11,0.8664495348930359,0.84375,0.7397260665893555,0.9159740209579468,0.8504306674003601,0.8978117108345032,0.8980898261070251,0.8724126815795898,0.375,0.6292134523391724,0.9144456386566162,0.915254294872284,0.9354838132858276,0.8529411554336548,0.9333333373069764,0.9185667037963868,0.931034505367279,0.09812109172344208,0.7105263471603394,0.915254294872284,0.8980898261070251,0.8663240671157837,0.8991658687591553,0.09377174824476242,0.90625,0.7925607562065125,0.8154829144477844,0.8897644281387329,0.6279069781303406
smart_init_kenn_hybrid_adapter_bert_ms,2,9mr0z6dr,0.9036394357681274,0.09369798749685287,0.9583333134651184,0.08959639072418213,0.7941176295280457,0.7999999523162842,0.8999999761581421,0.8583333492279053,0.9166666865348816,0.7200000286102295,0.8999999761581421,31,0.894095778465271,0.8713052868843079,0.9116620421409608,0.9196698665618896,0.912750244140625,0.8523344397544861,0.9278196096420288,1.0,0.09104616194963457,0.9204152822494508,0.9629629850387572,0.7941176295280457,0.9666666388511658,0.8351588249206543,0.6585366129875183,0.9107222557067872,0.8771597146987915,0.9041792154312134,0.0887179970741272,0.7096773982048035,0.9666666388511658,0.8416666984558105,0.84375,0.8454106450080872,0.9375,0.8565385341644287,0.8797143697738647,0.9041792154312134,0.7666666507720947,0.824840784072876,0.9278196096420288,0.8666666746139526,0.8961937427520752,0.9815497994422911,0.9333333373069764,0.912750244140625,0.46,0.8664495348930359,0.71875,0.8999999761581421,0.9196698665618896,0.8890771269798279,0.894095778465271,0.903326690196991,0.8797143697738647,0.375,0.9122806787490844,0.9116620421409608,0.8363636136054993,0.875,0.9666666388511658,0.8999999761581421,0.9034744501113892,0.9200000166893004,0.0965089350938797,0.8214285969734192,0.9473683834075928,0.903326690196991,0.8565385341644287,0.8499183058738708,0.08785665035247803,0.8235294222831726,0.8590381741523743,0.8663573861122131,0.8320297598838806,0.8999999761581421
smart_init_kenn_top_down_adapter_bert_ms,2,jaxqq91o,0.8591747283935547,0.09515654295682908,0.9285714030265808,0.0927279070019722,0.7435897588729858,0.8070175051689148,0.9333333373069764,0.8883333802223206,0.8846153616905212,0.692307710647583,0.8999999761581421,46,0.8965730667114258,0.8705779910087585,0.9134597778320312,0.919930100440979,0.909338355064392,0.871335506439209,0.9264928698539734,0.931034505367279,0.09307584911584854,0.9204152822494508,0.9642857313156128,0.7297297120094299,1.0,0.870856523513794,0.6585366129875183,0.8702996969223022,0.8908140659332275,0.8966428637504578,0.09229092299938202,0.7419354915618896,0.8823529481887817,0.8799999952316284,0.8405797481536865,0.8647342920303345,0.9086294174194336,0.8631941080093384,0.8796006441116333,0.8966428637504578,0.800000011920929,0.8630573153495789,0.9264928698539734,0.8999999761581421,0.846875011920929,0.9815497994422911,1.0,0.909338355064392,0.32,0.8664495348930359,0.8125,0.8358209133148193,0.919930100440979,0.8861386179924011,0.8965730667114258,0.9029106497764589,0.8796006441116333,0.375,0.931034505367279,0.9134597778320312,0.8727272748947144,0.8955223560333252,0.9375,0.9666666388511658,0.9111834764480592,0.959999978542328,0.09733240306377412,0.8666666150093079,0.915254294872284,0.9029106497764589,0.8631941080093384,0.884147047996521,0.09185803681612016,0.8108108043670654,0.8548895716667175,0.8651934862136841,0.8712971806526184,0.7567567825317383
smart_init_kenn_bottom_up_adapter_bert_ms,2,9iselt0w,0.8894698023796082,0.09442730247974396,0.9629629850387572,0.09133611619472504,0.7941176295280457,0.8214285373687744,0.8999999761581421,0.875,0.9200000166893004,0.7105262875556946,0.8999999761581421,46,0.8955408930778503,0.8762665390968323,0.912705898284912,0.9199816584587096,0.9117276072502136,0.8637350797653198,0.9273743629455566,0.9642857313156128,0.09226398169994354,0.9204152822494508,0.9629629850387572,0.7714285850524902,1.0,0.8557050228118896,0.6585366129875183,0.8978406190872192,0.8839871287345886,0.9017776250839232,0.09081120043992996,0.7419354915618896,0.9090909361839294,0.8650000095367432,0.84375,0.8566827774047852,0.9284467697143556,0.8603692054748535,0.8805868625640869,0.9017776250839232,0.7666666507720947,0.8471337556838989,0.9273743629455566,0.8666666746139526,0.8807947039604187,0.9815497994422911,1.0,0.9117276072502136,0.3,0.8664495348930359,0.8125,0.8571428060531616,0.9199816584587096,0.8911222815513611,0.8955408930778503,0.9035617709159852,0.8805868625640869,0.375,0.9122806787490844,0.912705898284912,0.8518518805503845,0.9090909361839294,0.9523809552192688,0.8999999761581421,0.9052116870880128,0.9583333134651184,0.09669450670480728,0.8813559412956238,0.931034505367279,0.9035617709159852,0.8603692054748535,0.8699712753295898,0.0902922749519348,0.8333333134651184,0.8636363744735718,0.871702253818512,0.8546305894851685,0.8181818127632141
smart_init_kenn_hybrid_adapter_bert_ms,1,w5kn3ghe,0.7835615873336792,0.09448424726724625,0.6341463327407837,0.09064022451639175,0.7714285850524902,0.732394278049469,0.8999999761581421,0.8683333396911621,0.6499999761581421,0.7160493731498718,0.8999999761581421,37,0.8967795372009277,0.8352829813957214,0.9138076901435852,0.9188186526298524,0.9033063054084778,0.873507022857666,0.9238848090171814,0.8709677457809448,0.09330781549215315,0.9204152822494508,0.8709677457809448,0.7250000238418579,1.0,0.8719674944877625,0.707317054271698,0.8015605211257935,0.8845202922821045,0.8838270902633667,0.09150182455778122,0.8387096524238586,0.7692307829856873,0.8849999904632568,0.8307691812515259,0.8663446307182312,0.8621794581413269,0.8634012341499329,0.8734947443008423,0.8838270902633667,0.9333333373069764,0.8662420511245728,0.9238848090171814,0.8999999761581421,0.7705382704734802,0.9815497994422911,0.8333333134651184,0.9033063054084778,0.12,0.8664495348930359,0.8125,0.8999999761581421,0.9188186526298524,0.8642570376396179,0.8967795372009277,0.9000310897827148,0.8734947443008423,0.375,0.8852458596229553,0.9138076901435852,0.8115941882133484,0.8771929740905762,0.8695651888847351,0.8999999761581421,0.8958147764205933,0.7179487347602844,0.09569072723388672,0.7123287320137024,0.8852458596229553,0.9000310897827148,0.8634012341499329,0.876587450504303,0.09237995743751526,0.92592591047287,0.8155922889709473,0.8256512880325317,0.8725193738937378,0.8999999761581421
smart_init_kenn_top_down_adapter_bert_ms,1,vtiv0eky,0.8826652765274048,0.0948011502623558,0.7027027010917664,0.09116214513778688,0.84375,0.8148147463798523,0.8666666746139526,0.8733333349227905,0.95652174949646,0.7012986540794373,0.8999999761581421,37,0.8949215412139893,0.8686023354530334,0.9123579263687134,0.9195525050163268,0.9110971093177797,0.8593919277191162,0.9268615245819092,1.0,0.09180004894733428,0.9204152822494508,0.9642857313156128,0.75,1.0,0.8467119336128235,0.6585366129875183,0.8916547894477844,0.8874868750572205,0.9006242752075195,0.09028390794992448,0.7096773982048035,0.9090909361839294,0.8566666841506958,0.8709677457809448,0.8518518805503845,0.92321115732193,0.8586925268173218,0.8791587352752686,0.9006242752075195,0.8999999761581421,0.837579607963562,0.9268615245819092,0.8999999761581421,0.8708609342575073,0.9815497994422911,0.800000011920929,0.9110971093177797,0.49,0.8664495348930359,0.8125,0.8813559412956238,0.9195525050163268,0.8860971927642822,0.8949215412139893,0.9029369354248048,0.8791587352752686,0.375,0.931034505367279,0.9123579263687134,0.8709677457809448,0.8727272748947144,0.9523809552192688,0.8999999761581421,0.9174809455871582,0.84375,0.09800510108470915,0.7536231279373169,0.9473683834075928,0.9029369354248048,0.8586925268173218,0.8649197816848755,0.08942241221666336,0.959999978542328,0.8538960814476013,0.8632853627204895,0.8447381258010864,0.8965517282485962
smart_init_kenn_bottom_up_adapter_bert_ms,1,r4925q6k,0.7633644342422485,0.09466231614351273,0.5744680762290955,0.09040825814008711,0.7714285850524902,0.7222221493721008,0.8999999761581421,0.8661110997200012,0.6341463327407837,0.7160493731498718,0.8999999761581421,37,0.8971924185752869,0.8278230428695679,0.9140976667404176,0.9183910489082336,0.901098906993866,0.8767643570899963,0.9227249622344972,0.8709677457809448,0.09365576505661012,0.9204152822494508,0.800000011920929,0.7250000238418579,1.0,0.8778387308120728,0.707317054271698,0.7831994891166687,0.8861871361732483,0.8804038166999817,0.09172265976667404,0.8387096524238586,0.7317073345184326,0.8916666507720947,0.8307691812515259,0.8695651888847351,0.846394956111908,0.8644958734512329,0.872377336025238,0.8804038166999817,0.9333333373069764,0.8726114630699158,0.9227249622344972,0.9333333373069764,0.7465940117835999,0.9815497994422911,0.8333333134651184,0.901098906993866,0.1,0.8664495348930359,0.84375,0.8999999761581421,0.9183910489082336,0.8578236699104309,0.8971924185752869,0.8991414308547974,0.872377336025238,0.375,0.8615384697914124,0.9140976667404176,0.7999999523162842,0.8771929740905762,0.8450704216957092,0.8999999761581421,0.8958147764205933,0.699999988079071,0.09569072723388672,0.6835442781448364,0.8852458596229553,0.8991414308547974,0.8644958734512329,0.8787031173706055,0.09307584911584854,0.92592591047287,0.8046990036964417,0.817101776599884,0.8789777159690857,0.8999999761581421
smart_init_kenn_hybrid_adapter_bert_ms,0,gva1jd2j,0.8754162788391113,0.09428500384092332,0.8965517282485962,0.09133611619472504,0.7941176295280457,0.8666666150093079,0.8666666746139526,0.875,0.8965517282485962,0.746666669845581,0.8999999761581421,49,0.8957473039627075,0.8711309432983398,0.912937879562378,0.91983562707901,0.9111717939376832,0.8653637170791626,0.9268383979797364,0.9642857313156128,0.09243795275688171,0.9204152822494508,0.8709677457809448,0.8235294222831726,0.9666666388511658,0.8576290607452393,0.6829268336296082,0.8850647211074829,0.8826550841331482,0.8993956446647644,0.09098684042692184,0.8387096524238586,0.90625,0.8683333396911621,0.84375,0.8582930564880371,0.923743486404419,0.8607279062271118,0.8796370625495911,0.8993956446647644,0.8333333134651184,0.8503184914588928,0.9268383979797364,0.8999999761581421,0.8725489974021912,0.9815497994422911,0.8666666746139526,0.9111717939376832,0.24,0.8664495348930359,0.8125,0.8813559412956238,0.91983562707901,0.8898163437843323,0.8957473039627075,0.9033937454223632,0.8796370625495911,0.375,0.8852458596229553,0.912937879562378,0.8620689511299133,0.8387096524238586,0.9354838132858276,0.8999999761581421,0.9006514549255371,0.8928571343421936,0.0962073802947998,0.8524590134620667,0.931034505367279,0.9033937454223632,0.8607279062271118,0.8716539144515991,0.09064021706581116,0.8125,0.8612903356552124,0.8659810423851013,0.8567469716072083,0.8965517282485962
smart_init_kenn_top_down_adapter_bert_ms,0,fem75fhx,0.8471377491950989,0.09528546035289764,0.7878788113594055,0.09359776973724364,0.7297297120094299,0.8852458596229553,0.8666666746139526,0.8966667056083679,0.8999999761581421,0.746666669845581,0.8999999761581421,49,0.8971924185752869,0.8689420819282532,0.914039671421051,0.919897735118866,0.9090148210525512,0.8767643570899963,0.925831377506256,0.9642857313156128,0.09365576505661012,0.9204152822494508,0.8235294222831726,0.8235294222831726,0.9666666388511658,0.8787434101104736,0.6829268336296082,0.8593569993972778,0.8920207619667053,0.8946027159690857,0.0933360829949379,0.8709677457809448,0.8787878751754761,0.8916666507720947,0.8059700727462769,0.8695651888847351,0.9060402512550354,0.8646645545959473,0.8793788552284241,0.8946027159690857,0.9333333373069764,0.8726114630699158,0.925831377506256,0.9333333373069764,0.8430769443511963,0.9815497994422911,0.9333333373069764,0.9090148210525512,0.27,0.8664495348930359,0.8125,0.8666666746139526,0.919897735118866,0.8874280452728271,0.8971924185752869,0.9030649662017822,0.8793788552284241,0.375,0.875,0.914039671421051,0.888888955116272,0.888888955116272,0.920634925365448,0.8999999761581421,0.907817542552948,0.8484848737716675,0.09697286039590836,0.8000000715255737,0.931034505367279,0.9030649662017822,0.8646645545959473,0.8941596746444702,0.09307585656642914,0.8484848737716675,0.8575899600982666,0.8632431030273438,0.8799728155136108,0.8666666746139526
smart_init_kenn_bottom_up_adapter_bert_ms,0,e9y8cgfc,0.8872002363204956,0.0942753329873085,0.9285714030265808,0.09116214513778688,0.7941176295280457,0.8771929740905762,0.8666666746139526,0.8733333349227905,0.9615384340286256,0.746666669845581,0.8999999761581421,49,0.8953344225883484,0.8731650114059448,0.9125899076461792,0.9198393821716307,0.911900758743286,0.8621063232421875,0.927204966545105,0.9642857313156128,0.09208999574184418,0.9204152822494508,0.8709677457809448,0.8235294222831726,0.9666666388511658,0.8516661524772644,0.6829268336296082,0.8957774639129639,0.8825645446777344,0.901392936706543,0.09054914861917496,0.8064516186714172,0.90625,0.8616666793823242,0.84375,0.8550724387168884,0.9299474358558656,0.8596161603927612,0.8800089955329895,0.901392936706543,0.8333333134651184,0.843949019908905,0.927204966545105,0.8999999761581421,0.8833333253860474,0.9815497994422911,0.8333333134651184,0.911900758743286,0.28,0.8664495348930359,0.8125,0.8813559412956238,0.9198393821716307,0.8909395337104797,0.8953344225883484,0.903541624546051,0.8800089955329895,0.375,0.8852458596229553,0.9125899076461792,0.8620689511299133,0.8333333134651184,0.9354838132858276,0.8999999761581421,0.9040173888206482,0.8928571343421936,0.09656692296266556,0.8666666150093079,0.931034505367279,0.903541624546051,0.8596161603927612,0.8674607872962952,0.08994433283805847,0.8333333134651184,0.8631922006607056,0.8682997822761536,0.8501878976821899,0.8965517282485962
smart_init_classifier_adapter_bert_ms,2,zxxpj5gg,0.8580563068389893,0.09508467465639114,0.9629629850387572,0.09237995743751526,0.7435897588729858,0.7999999523162842,0.9333333373069764,0.8850000500679016,0.9166666865348816,0.6835443377494812,0.8999999761581421,46,0.8961601853370667,0.8670828342437744,0.9131118059158324,0.9196107387542723,0.9089195728302002,0.8680781126022339,0.9262028932571412,0.931034505367279,0.0927278995513916,0.9204152822494508,0.9642857313156128,0.7105262875556946,1.0,0.8648936748504639,0.6585366129875183,0.8692830204963684,0.8901411890983582,0.8964532613754272,0.09176701307296752,0.7096773982048035,0.8823529481887817,0.8733333349227905,0.8405797481536865,0.8615136742591858,0.9052453637123108,0.8620823621749878,0.8789319396018982,0.8964532613754272,0.7666666507720947,0.8566879034042358,0.9262028932571412,0.8999999761581421,0.840624988079071,0.9815497994422911,1.0,0.9089195728302002,0.3,0.8664495348930359,0.8125,0.7999999523162842,0.9196107387542723,0.882838249206543,0.8961601853370667,0.9024947881698608,0.8789319396018982,0.375,0.931034505367279,0.9131118059158324,0.8518518805503845,0.8955223560333252,0.9375,0.9666666388511658,0.913354992866516,0.9583333134651184,0.09756436944007874,0.8813559412956238,0.915254294872284,0.9024947881698608,0.8620823621749878,0.8791279792785645,0.09116214513778688,0.8108108043670654,0.8485804796218872,0.8613842129707336,0.8647381067276001,0.699999988079071
smart_init_classifier_adapter_bert_ms,1,vglb5qdv,0.8362628221511841,0.09564784914255142,0.6136363744735718,0.0927279070019722,0.7941176295280457,0.7931034564971924,0.8666666746139526,0.8883333206176758,0.8518518805503845,0.7179487347602844,0.8999999761581421,37,0.8961601853370667,0.8565722703933716,0.913285791873932,0.9193317294120787,0.9073996543884276,0.8691638708114624,0.9254581928253174,0.9642857313156128,0.09284389019012453,0.9204152822494508,0.9655172228813172,0.7567567825317383,1.0,0.8637935519218445,0.6829268336296082,0.8494707942008972,0.895413339138031,0.8927594423294067,0.09211497753858566,0.7419354915618896,0.8571428656578064,0.8766666650772095,0.84375,0.8615136742591858,0.8931552767753601,0.8618772029876709,0.877046525478363,0.8927594423294067,0.9333333373069764,0.8566879034042358,0.9254581928253174,0.9333333373069764,0.8201219439506531,0.9815497994422911,0.8333333134651184,0.9073996543884276,0.28,0.8664495348930359,0.84375,0.8813559412956238,0.9193317294120787,0.8770492076873779,0.8961601853370667,0.9017449021339417,0.877046525478363,0.375,0.9491525292396544,0.913285791873932,0.8235294222831726,0.8771929740905762,0.9230769276618958,0.8999999761581421,0.923297643661499,0.7368420958518982,0.09862643480300903,0.7105263471603394,0.931034505367279,0.9017449021339417,0.8618772029876709,0.8824614882469177,0.0915100947022438,0.92592591047287,0.8380062580108643,0.8496766686439514,0.8635278940200806,0.8965517282485962
smart_init_classifier_adapter_bert_ms,0,avc5g7dj,0.8556509017944336,0.09491630643606186,0.8125,0.09237995743751526,0.7714285850524902,0.8620690107345581,0.8666666746139526,0.8850000500679016,0.92592591047287,0.7368420958518982,0.8999999761581421,49,0.8961601853370667,0.86543869972229,0.9132277965545654,0.9196489453315736,0.909681499004364,0.8686209917068481,0.9261610507965088,0.9642857313156128,0.09278589487075806,0.9204152822494508,0.8235294222831726,0.800000011920929,0.9666666388511658,0.8637874126434326,0.6829268336296082,0.8670963048934937,0.888564944267273,0.8960455656051636,0.09185506403446198,0.8064516186714172,0.8787878751754761,0.875,0.8307691812515259,0.8615136742591858,0.9114139676094056,0.8618761301040649,0.8786287307739258,0.8960455656051636,0.8333333134651184,0.8566879034042358,0.9261610507965088,0.9333333373069764,0.8512658476829529,0.9815497994422911,0.9333333373069764,0.909681499004364,0.31,0.8664495348930359,0.8125,0.8524589538574219,0.9196489453315736,0.885761559009552,0.8961601853370667,0.902870237827301,0.8786287307739258,0.375,0.875,0.9132277965545654,0.8620689511299133,0.888888955116272,0.920634925365448,0.8999999761581421,0.9094462394714355,0.8928571343421936,0.09714683890342712,0.8125,0.931034505367279,0.902870237827301,0.8618761301040649,0.8799716234207153,0.09133611619472504,0.8484848737716675,0.8539682626724243,0.8595680594444275,0.863521158695221,0.8387096524238586
